y,p,r,flex1,flex2,flex3,flex4,x
19.61,125.54,-120.45,980.00,1023.00,1023.00,1023.00,803
20.69,124.91,-120.77,988.00,1023.00,1023.00,1023.00,804
22.18,124.16,-120.44,994.00,1023.00,1023.00,1023.00,805
23.65,123.50,-120.11,994.00,1023.00,1023.00,1023.00,806
25.49,122.90,-119.84,982.00,1023.00,1023.00,1023.00,807
27.80,122.23,-119.12,981.00,1023.00,1023.00,1023.00,808
30.60,121.69,-117.99,1005.00,985.00,1023.00,1023.00,809
34.62,121.04,-116.42,1012.00,899.00,1023.00,1023.00,810
38.50,119.99,-115.06,969.00,836.00,1023.00,910.00,811
42.00,118.67,-113.60,977.00,826.00,1023.00,923.00,812
46.01,117.31,-111.00,982.00,849.00,1023.00,1005.00,813
50.17,116.16,-106.95,907.00,893.00,1023.00,1023.00,814
55.82,115.15,-100.72,908.00,916.00,1023.00,1023.00,815
61.30,114.91,-94.12,933.00,966.00,1023.00,1023.00,816
64.43,114.94,-90.65,939.00,985.00,1016.00,1023.00,817
65.93,65.41,-89.47,945.00,1000.00,1017.00,1023.00,818
67.35,65.94,-88.60,971.00,993.00,1017.00,1023.00,819
67.00,66.35,-89.36,967.00,997.00,1016.00,1023.00,820
66.29,113.32,-90.37,963.00,997.00,1023.00,1023.00,821
66.24,112.94,-90.80,985.00,999.00,1023.00,1023.00,822
65.28,112.53,-92.21,988.00,1015.00,1023.00,1023.00,823
63.92,112.06,-94.14,1006.00,1015.00,1023.00,1023.00,824
61.50,111.77,-97.13,1006.00,1023.00,1023.00,1023.00,825
56.12,112.16,-102.97,1010.00,1023.00,1023.00,1023.00,826
48.03,113.36,-112.28,984.00,1023.00,1023.00,1023.00,827
36.52,115.66,-127.26,1003.00,1023.00,1023.00,1023.00,828
23.73,120.81,-142.83,1023.00,1018.00,1015.00,1016.00,829
14.74,126.47,-151.03,1023.00,1023.00,1023.00,1022.00,830
9.45,131.62,-154.19,1023.00,1023.00,1023.00,1023.00,831
4.90,138.65,-160.01,1023.00,1023.00,1023.00,1023.00,832
3.67,144.65,-158.60,1023.00,1023.00,998.00,999.00,833
4.87,152.33,-156.95,994.00,1023.00,999.00,988.00,834
5.26,159.25,-153.25,1009.00,1023.00,997.00,988.00,835
4.14,165.62,-151.37,1005.00,1023.00,1017.00,989.00,836
3.62,169.42,-151.61,994.00,1023.00,1023.00,990.00,837
4.13,171.66,-152.09,1021.00,1023.00,1023.00,1001.00,838
4.65,173.57,-152.68,1020.00,1023.00,1014.00,1023.00,839
4.91,174.38,-153.74,1008.00,1023.00,1014.00,1023.00,840
5.77,175.10,-153.78,1015.00,1023.00,1012.00,1023.00,841
9.32,3.57,-1.39,1023.00,1023.00,1023.00,1023.00,842
9.32,3.56,-1.33,1023.00,1023.00,1023.00,1023.00,843
9.32,3.54,-1.29,1023.00,1023.00,1023.00,1023.00,844
9.34,3.53,-1.24,1023.00,1023.00,1023.00,1023.00,845
9.39,3.49,-1.18,1023.00,1023.00,1023.00,1022.00,846
9.55,3.31,-1.23,1023.00,1023.00,1023.00,1023.00,847
9.98,2.92,-1.29,1023.00,1023.00,1023.00,1023.00,848
10.75,2.10,-1.50,1023.00,1023.00,1023.00,1023.00,849
11.70,0.84,-1.93,1023.00,1023.00,1023.00,1023.00,850
12.93,-1.00,-2.97,1022.00,1023.00,1023.00,1023.00,851
15.24,-3.93,-5.70,1023.00,1023.00,1023.00,1023.00,852
18.66,-7.38,-10.16,1023.00,1023.00,1023.00,1023.00,853
22.91,-10.60,-16.09,1023.00,1023.00,1023.00,1023.00,854
27.62,-13.99,-23.42,1023.00,1019.00,1023.00,1023.00,855
33.17,-16.20,-30.55,1023.00,932.00,1023.00,997.00,856
40.74,-15.86,-36.28,1023.00,935.00,1023.00,1023.00,857
49.79,-12.39,-40.55,1023.00,928.00,1023.00,1023.00,858
57.71,-6.78,-44.43,1023.00,961.00,1023.00,1023.00,859
64.26,0.41,-48.29,1023.00,969.00,1023.00,1023.00,860
69.09,8.59,-52.84,994.00,985.00,1023.00,1023.00,861
70.32,17.48,-58.86,966.00,1023.00,1023.00,1023.00,862
67.57,26.58,-66.21,966.00,1023.00,1023.00,1023.00,863
61.77,35.17,-74.54,959.00,1023.00,1023.00,1023.00,864
52.86,42.07,-84.03,959.00,1023.00,1023.00,1023.00,865
41.10,133.00,-93.04,957.00,1023.00,1023.00,1023.00,866
29.20,129.46,-100.64,960.00,1023.00,1023.00,1023.00,867
20.59,127.16,-106.52,953.00,1023.00,1023.00,1023.00,868
15.40,126.02,-110.64,943.00,1023.00,1023.00,1023.00,869
12.50,125.60,-113.31,959.00,1023.00,1023.00,1023.00,870
10.56,125.31,-115.70,990.00,1023.00,1023.00,1023.00,871
8.87,124.76,-117.89,996.00,1023.00,1023.00,1023.00,872
9.07,124.26,-118.67,996.00,1023.00,1023.00,1023.00,873
10.73,123.68,-118.91,996.00,1023.00,1023.00,1023.00,874
12.20,123.00,-119.39,995.00,1023.00,1023.00,1023.00,875
14.15,122.22,-119.52,996.00,1023.00,1023.00,1023.00,876
17.53,121.36,-119.07,998.00,1023.00,1023.00,1023.00,877
21.20,120.59,-118.65,994.00,1023.00,1023.00,1023.00,878
24.87,119.86,-118.60,987.00,1023.00,1023.00,1023.00,879
29.33,119.22,-117.09,1012.00,938.00,1023.00,1023.00,880
34.90,118.19,-115.50,1013.00,887.00,1023.00,1023.00,881
39.36,117.23,-114.59,988.00,824.00,1023.00,980.00,882
43.33,115.67,-113.41,967.00,839.00,1023.00,1023.00,883
48.20,114.01,-109.81,924.00,879.00,1023.00,1023.00,884
55.49,112.87,-102.73,917.00,965.00,1023.00,1023.00,885
63.73,112.28,-94.20,908.00,961.00,1023.00,1023.00,886
69.93,67.96,-88.00,929.00,966.00,1023.00,1023.00,887
74.47,68.17,-83.89,945.00,992.00,1017.00,1023.00,888
79.85,67.99,-79.30,965.00,1008.00,1017.00,1023.00,889
83.98,67.82,-75.82,983.00,994.00,1017.00,1023.00,890
86.59,67.56,-73.76,987.00,1004.00,1016.00,1023.00,891
88.85,67.47,-71.91,988.00,1013.00,1023.00,1023.00,892
89.18,67.57,-72.02,994.00,1008.00,1023.00,1023.00,893
88.06,67.88,-73.11,1005.00,1007.00,1023.00,1023.00,894
86.24,68.40,-74.85,1011.00,1007.00,1023.00,1023.00,895
80.75,68.96,-79.67,1013.00,1006.00,1023.00,1023.00,896
69.31,68.91,-89.62,997.00,1006.00,1023.00,1023.00,897
56.06,111.73,-103.14,998.00,1007.00,1023.00,1023.00,898
39.83,114.51,-120.52,1023.00,1004.00,1022.00,1023.00,899
22.50,121.69,-137.49,1023.00,1009.00,1023.00,1023.00,900
13.33,129.04,-148.37,1023.00,997.00,1023.00,1023.00,901
5.54,135.34,-156.77,1023.00,997.00,1023.00,1023.00,902
4.07,140.59,-157.93,1023.00,996.00,976.00,996.00,903
5.21,145.84,-157.28,1023.00,1000.00,975.00,992.00,904
6.49,151.09,-156.84,990.00,1023.00,950.00,993.00,905
7.06,156.29,-156.27,990.00,1023.00,957.00,993.00,906
7.05,160.01,-156.61,994.00,1023.00,1012.00,994.00,907
8.24,165.25,-156.44,979.00,1023.00,1014.00,995.00,908
9.35,167.65,-156.34,979.00,1023.00,1012.00,997.00,909
9.78,169.10,-156.94,996.00,1023.00,1014.00,996.00,910
9.80,170.06,-157.66,999.00,1023.00,1011.00,995.00,911
1023.00,1023.00,-157.66,999.00,1023.00,1011.00,995.00,911
7.33,5.47,-11.12,1023.00,1023.00,1023.00,1023.00,912
7.38,5.40,-10.81,1023.00,1023.00,1023.00,1023.00,913
7.48,5.25,-10.42,1023.00,1023.00,1023.00,1023.00,914
7.60,5.06,-10.08,1023.00,1023.00,1023.00,1023.00,915
7.84,4.76,-9.85,1023.00,1023.00,1023.00,1023.00,916
8.37,4.02,-9.66,1023.00,1023.00,1023.00,1023.00,917
9.51,2.77,-9.48,1023.00,1023.00,1023.00,1023.00,918
11.43,1.40,-9.38,1023.00,1023.00,1023.00,1023.00,919
14.28,-0.51,-11.08,1023.00,1023.00,1023.00,1023.00,920
18.64,-2.30,-16.58,1023.00,1023.00,1023.00,1002.00,921
24.51,-3.03,-26.26,1023.00,937.00,1023.00,940.00,922
28.51,-3.34,-34.41,1023.00,926.00,1023.00,961.00,923
32.21,-3.64,-42.55,1023.00,966.00,1023.00,1023.00,924
37.51,-2.61,-48.57,987.00,969.00,1023.00,1023.00,925
44.48,-0.22,-52.15,983.00,965.00,1023.00,1023.00,926
51.59,3.24,-55.00,976.00,968.00,1023.00,1023.00,927
58.02,7.78,-57.28,974.00,978.00,1023.00,1023.00,928
62.78,13.61,-59.66,977.00,1008.00,1023.00,1023.00,929
64.86,20.44,-63.22,973.00,1023.00,1023.00,1023.00,930
64.74,27.26,-67.65,974.00,1023.00,1023.00,1023.00,931
62.24,33.64,-72.94,962.00,1023.00,1023.00,1023.00,932
57.32,39.24,-79.39,960.00,1023.00,1023.00,1023.00,933
51.76,44.16,-85.63,975.00,1023.00,1023.00,1023.00,934
45.12,131.72,-91.74,959.00,1023.00,1023.00,1023.00,935
36.15,127.98,-98.37,960.00,1023.00,1023.00,1023.00,936
24.32,124.90,-105.53,971.00,1023.00,1023.00,1023.00,937
14.75,122.83,-111.80,988.00,1023.00,1023.00,1023.00,938
9.88,121.65,-116.70,987.00,1023.00,1023.00,1023.00,939
8.04,121.13,-120.18,983.00,1023.00,1023.00,1023.00,940
8.33,120.95,-122.13,982.00,1023.00,1023.00,1023.00,941
7.94,120.54,-123.59,989.00,1023.00,1023.00,1023.00,942
8.07,120.13,-124.61,996.00,1023.00,1023.00,1023.00,943
9.58,119.52,-125.34,996.00,1023.00,1023.00,1023.00,944
11.35,118.78,-126.26,991.00,1023.00,1023.00,1023.00,945
13.67,118.06,-126.75,992.00,1023.00,1023.00,1023.00,946
17.83,117.35,-126.11,996.00,1023.00,1023.00,1023.00,947
23.36,117.06,-124.06,1004.00,1023.00,1023.00,1023.00,948
27.00,116.66,-123.06,1015.00,963.00,1023.00,1023.00,949
31.20,116.16,-121.72,987.00,897.00,1023.00,1015.00,950
34.91,115.14,-121.11,985.00,881.00,1023.00,1023.00,951
39.60,113.67,-119.32,950.00,897.00,1023.00,1023.00,952
45.53,111.97,-115.19,923.00,908.00,1023.00,1023.00,953
53.78,110.50,-107.56,920.00,950.00,1023.00,1023.00,954
63.16,109.57,-97.71,941.00,1003.00,1019.00,1023.00,955
69.64,109.45,-90.90,933.00,1002.00,1017.00,1023.00,956
73.85,70.77,-87.03,933.00,1000.00,1023.00,1023.00,957
78.26,70.85,-83.44,955.00,1001.00,1023.00,1023.00,958
80.45,70.88,-81.75,981.00,1005.00,1023.00,1023.00,959
78.76,71.12,-83.21,980.00,1023.00,1023.00,1023.00,960
77.31,71.57,-84.75,980.00,998.00,1023.00,1023.00,961
76.54,72.02,-85.82,980.00,998.00,1023.00,1023.00,962
74.59,72.57,-88.07,980.00,997.00,1023.00,1023.00,963
70.42,106.98,-92.54,1005.00,999.00,1023.00,1023.00,964
60.03,107.34,-103.05,1011.00,1000.00,1023.00,1023.00,965
45.58,109.29,-118.16,1011.00,1002.00,1023.00,1022.00,966
29.97,112.92,-134.88,1000.00,1001.00,1023.00,1023.00,967
16.37,119.46,-148.74,1006.00,1023.00,1023.00,1023.00,968
8.09,125.04,-155.91,1023.00,1023.00,1023.00,1023.00,969
1.93,132.73,-161.34,996.00,1023.00,1023.00,993.00,970
0.16,141.28,-165.23,994.00,1023.00,1023.00,991.00,971
1.41,147.63,-165.80,1002.00,1023.00,1023.00,972.00,972
3.42,154.29,-161.29,985.00,1023.00,1023.00,982.00,973
2.85,161.00,-161.25,976.00,1023.00,1023.00,985.00,974
3.24,166.31,-161.50,991.00,1023.00,1023.00,992.00,975
5.04,170.74,-161.63,992.00,1023.00,1023.00,991.00,976
4.88,173.04,-162.96,987.00,1023.00,1023.00,981.00,977
4.16,175.03,-164.10,964.00,1023.00,1023.00,1008.00,978
4.46,176.02,-164.39,974.00,1023.00,1023.00,1005.00,979
4.79,176.58,-164.64,973.00,1023.00,1023.00,1004.00,980
4.79,176.76,-165.00,976.00,1023.00,1023.00,1022.00,981
5.46,4.09,-8.18,1022.00,1023.00,1023.00,1023.00,982
5.42,4.07,-7.90,1023.00,1023.00,1023.00,1023.00,983
5.40,4.05,-7.59,1023.00,1023.00,1023.00,1023.00,984
5.43,4.08,-7.34,1023.00,1023.00,1023.00,1023.00,985
5.56,4.15,-7.15,1023.00,1023.00,1023.00,1023.00,986
5.74,3.95,-7.14,1023.00,1023.00,1023.00,1023.00,987
6.08,3.16,-6.86,1023.00,1023.00,1023.00,1023.00,988
7.04,1.58,-6.36,1023.00,1022.00,1023.00,1023.00,989
8.35,0.29,-6.22,1023.00,1023.00,1023.00,1023.00,990
10.42,-0.12,-7.55,1023.00,1023.00,1023.00,1023.00,991
14.19,-0.35,-10.42,1023.00,1023.00,1023.00,1010.00,992
19.42,-1.63,-14.91,1023.00,1011.00,1023.00,961.00,993
24.11,-2.84,-21.35,1023.00,934.00,1023.00,954.00,994
28.53,-3.56,-28.44,1023.00,915.00,1023.00,997.00,995
33.36,-3.49,-34.74,1023.00,933.00,1023.00,1023.00,996
38.68,-3.15,-39.80,1023.00,935.00,1023.00,1023.00,997
45.04,-2.21,-43.00,1023.00,962.00,1023.00,1023.00,998
52.57,-0.21,-45.36,1023.00,964.00,1023.00,1023.00,999
59.69,3.53,-48.01,1023.00,973.00,1023.00,1023.00,1000
65.66,9.43,-51.06,995.00,989.00,1023.00,1023.00,1001
70.21,16.87,-54.77,975.00,1023.00,1023.00,1023.00,1002
72.50,24.92,-59.57,969.00,1023.00,1023.00,1023.00,1003
71.90,33.02,-65.92,965.00,1023.00,1023.00,1023.00,1004
68.42,40.40,-73.44,962.00,1023.00,1023.00,1023.00,1005
62.53,46.83,-81.33,961.00,1023.00,1023.00,1023.00,1006
54.06,52.05,-88.94,968.00,1023.00,1023.00,1023.00,1007
43.18,124.10,-96.52,964.00,1023.00,1023.00,1023.00,1008
33.54,121.75,-103.22,974.00,1023.00,1023.00,1023.00,1009
27.15,120.42,-108.30,967.00,1023.00,1023.00,1023.00,1010
22.95,119.88,-112.35,991.00,1023.00,1023.00,1023.00,1011
20.43,119.52,-115.90,992.00,1023.00,1023.00,1023.00,1012
19.51,119.03,-118.04,991.00,1023.00,1023.00,1023.00,1013
19.43,118.47,-119.15,991.00,1023.00,1023.00,1023.00,1014
20.75,117.96,-119.98,999.00,1023.00,1023.00,1023.00,1015
22.65,117.42,-120.50,999.00,1023.00,1023.00,1023.00,1016
25.68,116.83,-119.96,1000.00,1023.00,1023.00,1023.00,1017
29.16,116.23,-118.76,998.00,1023.00,1023.00,1023.00,1018
32.25,115.87,-118.09,1001.00,1023.00,1023.00,1023.00,1019
34.66,115.49,-118.51,1000.00,1023.00,1023.00,1023.00,1020
36.91,115.22,-118.33,1012.00,995.00,1023.00,955.00,1021
39.81,114.68,-118.49,997.00,862.00,1023.00,926.00,1022
44.51,113.31,-116.81,963.00,866.00,1023.00,1023.00,1023
50.88,111.43,-112.19,968.00,881.00,1023.00,1023.00,1024
58.21,109.85,-105.18,960.00,921.00,1023.00,1023.00,1025
68.27,108.79,-93.58,981.00,972.00,1023.00,1023.00,1026
78.88,70.97,-80.84,966.00,990.00,1023.00,1023.00,1027
86.04,70.45,-72.31,965.00,1001.00,1023.00,1023.00,1028
91.13,69.98,-66.71,981.00,1004.00,1023.00,1023.00,1029
95.51,69.39,-62.27,996.00,1004.00,1023.00,1023.00,1030
97.36,69.17,-60.44,995.00,1006.00,1023.00,1023.00,1031
97.31,69.41,-60.60,996.00,994.00,1023.00,1023.00,1032
97.39,69.79,-60.64,995.00,991.00,1023.00,1023.00,1033
96.86,70.29,-61.55,995.00,988.00,1023.00,1023.00,1034
93.71,71.07,-64.98,1010.00,988.00,1023.00,1023.00,1035
86.41,72.04,-73.30,1012.00,995.00,1023.00,1023.00,1036
72.20,72.03,-89.77,1023.00,995.00,1023.00,1023.00,1037
51.72,110.88,-113.08,1023.00,1012.00,1018.00,1019.00,1038
32.08,117.56,-132.27,1023.00,1021.00,1021.00,1022.00,1039
16.72,125.29,-143.12,1023.00,1023.00,1023.00,1023.00,1040
4.58,133.17,-152.29,1023.00,1023.00,1023.00,999.00,1041
-1.06,141.21,-158.47,1023.00,1023.00,1023.00,994.00,1042
1.06,147.43,-158.60,995.00,1023.00,1023.00,984.00,1043
3.34,154.67,-156.59,986.00,1023.00,1023.00,984.00,1044
3.28,159.12,-157.35,987.00,1023.00,1023.00,984.00,1045
3.89,162.90,-158.64,990.00,1023.00,1023.00,988.00,1046
5.29,165.22,-159.03,990.00,1023.00,1023.00,988.00,1047
6.16,167.11,-159.97,989.00,1023.00,1023.00,989.00,1048
6.67,168.41,-160.74,979.00,1023.00,1014.00,992.00,1049
7.23,169.40,-161.56,989.00,1023.00,1013.00,992.00,1050
7.78,170.23,-162.16,1000.00,1023.00,1014.00,993.00,1051
1023.00,1023.00,-162.16,1000.00,1023.00,1014.00,993.00,1051
4.49,5.03,-10.19,1023.00,1022.00,1023.00,1023.00,1052
4.52,5.04,-9.92,1023.00,1022.00,1023.00,1023.00,1053
4.56,5.01,-9.68,1023.00,1023.00,1023.00,1023.00,1054
4.64,4.97,-9.41,1023.00,1023.00,1022.00,1023.00,1055
4.88,4.76,-9.29,1023.00,1023.00,1023.00,1023.00,1056
5.25,4.28,-9.27,1023.00,1023.00,1023.00,1023.00,1057
6.31,3.19,-9.09,1023.00,1022.00,1023.00,1022.00,1058
8.06,1.73,-9.41,1023.00,1023.00,1023.00,1023.00,1059
9.94,0.27,-11.23,1023.00,1023.00,1023.00,1023.00,1060
12.60,-0.87,-15.16,1023.00,1022.00,1022.00,1023.00,1061
17.19,-1.57,-20.23,1023.00,918.00,1023.00,1023.00,1062
22.41,-3.34,-25.08,1023.00,884.00,1023.00,1023.00,1063
26.98,-6.00,-31.35,1023.00,900.00,1023.00,1023.00,1064
31.24,-8.35,-38.54,1015.00,920.00,1023.00,1023.00,1065
36.86,-9.13,-44.75,1014.00,917.00,1023.00,1023.00,1066
44.61,-7.20,-48.09,1014.00,908.00,1023.00,1023.00,1067
51.45,-2.79,-50.58,1016.00,918.00,1023.00,1023.00,1068
57.00,3.39,-53.11,1014.00,958.00,1023.00,1023.00,1069
61.24,10.13,-56.48,1023.00,1006.00,1023.00,1023.00,1070
63.64,17.24,-60.78,1023.00,1023.00,1023.00,1023.00,1071
64.80,24.61,-65.65,978.00,1023.00,1023.00,1023.00,1072
65.16,31.86,-70.77,973.00,1023.00,1023.00,1023.00,1073
64.74,39.19,-76.38,947.00,1023.00,1023.00,1023.00,1074
57.82,45.79,-84.83,957.00,1023.00,1023.00,1023.00,1075
42.59,128.93,-93.11,962.00,1023.00,1023.00,1023.00,1076
23.84,125.26,-101.54,961.00,1023.00,1023.00,1023.00,1077
10.03,122.85,-111.64,994.00,1023.00,1023.00,1023.00,1078
5.54,121.83,-118.45,1023.00,1023.00,1023.00,985.00,1079
2.46,121.68,-124.11,1023.00,1023.00,1023.00,975.00,1080
0.95,121.78,-128.69,1023.00,1023.00,1023.00,947.00,1081
0.43,121.96,-132.09,1023.00,1023.00,1023.00,973.00,1082
0.73,121.87,-133.99,1017.00,1023.00,1023.00,980.00,1083
1.58,121.37,-134.81,1017.00,1023.00,1023.00,999.00,1084
3.21,120.69,-135.02,1017.00,1023.00,1023.00,1023.00,1085
5.54,119.84,-134.89,1023.00,1023.00,1023.00,1023.00,1086
7.66,118.95,-134.43,1023.00,1023.00,1023.00,1022.00,1087
10.44,118.08,-133.29,1023.00,1023.00,1023.00,1023.00,1088
13.64,117.17,-131.88,999.00,1023.00,1023.00,1023.00,1089
16.77,116.65,-131.44,1002.00,1023.00,1023.00,1023.00,1090
19.22,116.35,-131.81,1010.00,1023.00,1023.00,1022.00,1091
23.57,116.09,-131.18,1016.00,984.00,1023.00,1022.00,1092
28.33,115.46,-130.92,1013.00,864.00,1023.00,1023.00,1093
31.91,114.52,-131.08,987.00,877.00,1023.00,1023.00,1094
36.28,113.15,-129.57,994.00,893.00,1023.00,1023.00,1095
42.59,111.15,-124.78,940.00,898.00,1023.00,1023.00,1096
49.92,109.41,-117.13,959.00,983.00,1023.00,1023.00,1097
58.04,108.25,-107.47,942.00,1001.00,1023.00,1023.00,1098
65.69,107.70,-97.99,940.00,1014.00,1023.00,1023.00,1099
71.42,107.76,-90.92,985.00,1008.00,1023.00,1023.00,1100
74.59,72.33,-87.44,991.00,997.00,1023.00,1023.00,1101
75.53,72.57,-86.70,992.00,1003.00,1023.00,1023.00,1102
75.87,72.85,-86.66,991.00,1004.00,1023.00,1023.00,1103
75.65,73.21,-87.26,992.00,1005.00,1023.00,1023.00,1104
73.47,106.42,-90.11,992.00,1006.00,1023.00,1023.00,1105
69.47,106.19,-95.09,994.00,1006.00,1023.00,1023.00,1106
62.05,106.58,-103.93,998.00,1006.00,1023.00,1023.00,1107
49.12,108.94,-117.64,1012.00,1008.00,1023.00,1023.00,1108
37.32,112.08,-130.65,1023.00,1013.00,1023.00,1022.00,1109
25.85,116.01,-141.76,1023.00,1012.00,1020.00,1018.00,1110
16.29,121.03,-149.47,1023.00,1015.00,1023.00,1022.00,1111
10.41,127.77,-153.66,1023.00,1023.00,1023.00,1023.00,1112
5.35,133.11,-157.80,1023.00,1023.00,1023.00,1023.00,1113
1.73,137.06,-161.96,1023.00,1023.00,1023.00,1017.00,1114
2.51,143.46,-160.58,1023.00,1023.00,1023.00,1002.00,1115
4.04,149.76,-161.36,994.00,1023.00,1023.00,998.00,1116
3.42,156.40,-160.42,1021.00,1023.00,1023.00,994.00,1117
4.94,162.71,-159.25,1001.00,1023.00,1016.00,991.00,1118
5.12,166.43,-160.38,999.00,1023.00,1012.00,992.00,1119
5.76,169.29,-160.40,999.00,1023.00,1013.00,994.00,1120
6.61,171.73,-160.10,999.00,1023.00,1012.00,995.00,1121
5.66,7.87,-7.77,1023.00,1023.00,1023.00,1023.00,1122
5.66,7.89,-7.47,1023.00,1023.00,1023.00,1023.00,1123
5.68,7.92,-7.18,1023.00,1023.00,1023.00,1023.00,1124
5.69,8.03,-6.92,1023.00,1023.00,1023.00,1023.00,1125
5.71,8.29,-6.76,1023.00,1022.00,1023.00,1023.00,1126
5.77,8.64,-6.74,1023.00,1023.00,1023.00,1023.00,1127
5.91,8.93,-6.78,1023.00,1023.00,1023.00,1023.00,1128
6.22,8.99,-6.87,1023.00,1023.00,1023.00,1023.00,1129
6.90,8.81,-6.81,1023.00,1023.00,1023.00,1023.00,1130
7.81,8.15,-7.34,1023.00,1023.00,1023.00,1023.00,1131
9.04,6.75,-8.54,1023.00,1023.00,1023.00,1023.00,1132
10.91,4.02,-10.45,1023.00,1023.00,1023.00,1023.00,1133
14.68,0.52,-12.29,1023.00,1022.00,1023.00,1022.00,1134
19.47,-2.49,-14.06,1023.00,1023.00,1023.00,1023.00,1135
23.22,-4.44,-18.11,1023.00,933.00,1023.00,1023.00,1136
26.44,-6.14,-24.50,1013.00,912.00,1023.00,1023.00,1137
31.28,-7.52,-29.64,1012.00,922.00,1023.00,1023.00,1138
37.39,-7.93,-33.69,1013.00,926.00,1023.00,1023.00,1139
44.09,-6.82,-37.26,1012.00,942.00,1023.00,1023.00,1140
51.40,-3.95,-40.36,1012.00,950.00,1023.00,1023.00,1141
58.63,1.31,-43.19,999.00,980.00,1023.00,1023.00,1142
64.92,8.21,-46.42,1012.00,1007.00,1023.00,1023.00,1143
70.54,16.39,-49.97,1015.00,1023.00,1023.00,1023.00,1144
74.58,25.07,-54.75,1023.00,1023.00,1023.00,1023.00,1145
76.66,34.03,-60.68,1023.00,1023.00,1023.00,1023.00,1146
75.22,42.54,-69.00,981.00,1023.00,1023.00,1023.00,1147
67.86,49.46,-80.16,973.00,1023.00,1023.00,1023.00,1148
50.90,125.50,-91.54,963.00,1023.00,1023.00,1023.00,1149
29.35,122.15,-101.57,970.00,1023.00,1023.00,1023.00,1150
15.33,120.17,-109.88,963.00,1023.00,1023.00,1001.00,1151
9.21,119.45,-115.37,978.00,1023.00,1023.00,988.00,1152
5.60,119.28,-120.24,999.00,1023.00,1023.00,960.00,1153
3.46,119.28,-124.82,998.00,1023.00,1023.00,980.00,1154
2.63,119.14,-127.95,1000.00,1023.00,1023.00,986.00,1155
3.57,118.85,-129.22,1009.00,1023.00,1023.00,1023.00,1156
5.29,118.42,-130.05,1000.00,1023.00,1023.00,1023.00,1157
6.98,117.96,-131.28,999.00,1023.00,1023.00,1023.00,1158
9.45,117.58,-131.66,1023.00,1023.00,1023.00,1023.00,1159
13.23,117.18,-130.91,1009.00,1023.00,1023.00,1023.00,1160
18.65,116.64,-129.19,1023.00,1023.00,1023.00,1023.00,1161
25.31,115.99,-127.63,1023.00,1023.00,1023.00,1022.00,1162
30.28,115.61,-125.83,1014.00,951.00,1023.00,1023.00,1163
34.06,115.07,-125.24,1014.00,875.00,1023.00,1022.00,1164
38.49,113.67,-125.47,990.00,850.00,1023.00,1023.00,1165
41.86,112.36,-124.70,985.00,899.00,1023.00,1023.00,1166
47.09,110.75,-121.25,947.00,908.00,1023.00,1023.00,1167
52.28,109.43,-115.81,907.00,947.00,1023.00,1023.00,1168
57.71,108.42,-108.76,930.00,980.00,1023.00,1023.00,1169
62.91,107.87,-101.69,919.00,998.00,1023.00,1023.00,1170
66.46,107.63,-97.11,932.00,994.00,1023.00,1023.00,1171
68.75,107.52,-94.23,941.00,997.00,1023.00,1023.00,1172
69.58,107.34,-93.44,946.00,999.00,1023.00,1023.00,1173
69.67,107.14,-93.53,949.00,995.00,1023.00,1023.00,1174
69.10,106.82,-94.53,950.00,1004.00,1023.00,1023.00,1175
66.20,106.82,-97.73,956.00,1013.00,1023.00,1023.00,1176
60.48,107.25,-103.80,973.00,1014.00,1023.00,1022.00,1177
50.43,108.73,-114.27,990.00,1014.00,1023.00,1023.00,1178
36.96,112.55,-127.88,1023.00,1013.00,1022.00,1020.00,1179
24.74,118.25,-139.64,1023.00,1014.00,1023.00,1022.00,1180
13.83,124.54,-146.25,1023.00,1023.00,1023.00,1023.00,1181
6.66,131.06,-149.37,1023.00,1023.00,1023.00,1023.00,1182
2.21,137.68,-155.29,1023.00,1023.00,1023.00,1023.00,1183
2.08,143.87,-157.49,1023.00,1023.00,1023.00,1023.00,1184
2.29,149.64,-156.34,1023.00,1023.00,1023.00,1023.00,1185
1.88,155.22,-157.14,1021.00,1023.00,1023.00,1023.00,1186
2.29,161.18,-155.26,1021.00,1023.00,1023.00,1023.00,1187
2.91,165.14,-155.86,1000.00,1023.00,1023.00,998.00,1188
3.66,168.50,-156.75,999.00,1023.00,1023.00,999.00,1189
5.42,171.33,-157.67,975.00,1023.00,1023.00,1013.00,1190
6.91,172.86,-158.94,965.00,1023.00,1023.00,1023.00,1191
1023.00,1023.00,-158.94,965.00,1023.00,1023.00,1023.00,1191
7.54,7.89,-4.86,1023.00,1022.00,1022.00,1023.00,1192
7.57,7.85,-4.69,1023.00,1023.00,1023.00,1023.00,1193
7.58,7.80,-4.57,1023.00,1022.00,1022.00,1023.00,1194
7.57,7.68,-4.26,1022.00,1023.00,1023.00,1022.00,1195
7.73,7.36,-3.90,1023.00,1022.00,1023.00,1023.00,1196
8.28,6.81,-4.03,1023.00,1023.00,1022.00,1023.00,1197
9.12,5.70,-4.62,1023.00,1023.00,1023.00,1023.00,1198
10.24,4.38,-6.14,1023.00,1023.00,1023.00,1023.00,1199
12.01,3.47,-9.34,1023.00,1023.00,1023.00,1023.00,1200
14.91,2.43,-14.24,1023.00,1023.00,1023.00,1023.00,1201
