y,p,r,flex1,flex2,flex3,flex4,x
-7.74,108.73,-136.57,1018.00,938.00,914.00,759.00,395
-7.92,108.72,-139.87,1018.00,866.00,913.00,739.00,396
-8.34,109.03,-145.33,1018.00,894.00,881.00,746.00,397
-11.05,109.14,-151.37,1018.00,907.00,877.00,749.00,398
-13.05,109.51,-155.10,1017.00,892.00,897.00,759.00,399
-13.47,108.97,-154.34,1018.00,892.00,907.00,782.00,400
-12.29,108.36,-150.73,1017.00,898.00,925.00,807.00,401
-9.90,108.19,-149.33,1018.00,898.00,924.00,812.00,402
-9.52,107.71,-148.71,1018.00,900.00,923.00,799.00,403
-9.37,107.35,-148.80,1017.00,899.00,944.00,804.00,404
-8.99,107.14,-148.97,1018.00,905.00,935.00,806.00,405
-7.99,107.46,-149.60,1018.00,904.00,940.00,823.00,406
-6.59,108.15,-151.35,1017.00,905.00,944.00,845.00,407
-6.60,108.25,-153.36,1018.00,906.00,963.00,851.00,408
-6.32,108.57,-155.44,1019.00,880.00,970.00,856.00,409
-6.05,109.01,-157.94,1023.00,860.00,982.00,911.00,410
-7.66,109.11,-160.84,1023.00,867.00,993.00,963.00,411
-8.33,109.42,-163.01,1023.00,909.00,1023.00,998.00,412
-6.73,109.44,-163.99,1023.00,964.00,1023.00,1023.00,413
-5.12,108.19,-161.49,1023.00,1023.00,1023.00,1023.00,414
-4.53,107.49,-159.69,1023.00,1023.00,1023.00,1015.00,415
-3.87,106.90,-161.54,1023.00,1023.00,1023.00,1000.00,416
-4.07,106.17,-162.19,1023.00,1023.00,1023.00,1023.00,417
-2.95,105.74,-162.13,1020.00,1023.00,1023.00,1023.00,418
-1.61,105.72,-162.28,1019.00,1023.00,1023.00,986.00,419
-2.14,105.51,-163.90,1020.00,1023.00,1023.00,1023.00,420
-2.83,105.48,-164.98,1019.00,1023.00,1023.00,1023.00,421
-1.41,-1.76,-4.34,1023.00,1023.00,1023.00,1023.00,422
-1.40,-1.74,-4.19,1023.00,1023.00,1023.00,1023.00,423
-1.39,-1.73,-4.05,1023.00,1023.00,1023.00,1023.00,424
-1.38,-1.71,-3.90,1023.00,1022.00,1023.00,1023.00,425
-1.36,-1.70,-3.74,1023.00,1023.00,1023.00,1023.00,426
-1.33,-1.69,-3.61,1023.00,1023.00,1023.00,1023.00,427
-1.25,-1.72,-3.53,1023.00,1023.00,1023.00,1023.00,428
-0.92,-1.75,-3.15,1023.00,1023.00,1023.00,1023.00,429
-0.47,-2.15,-3.09,1023.00,1023.00,1023.00,1023.00,430
0.10,-2.76,-3.30,1023.00,1023.00,1023.00,1023.00,431
0.86,-3.57,-4.01,1023.00,1023.00,1023.00,1023.00,432
2.17,-4.69,-5.89,1023.00,1023.00,1023.00,1023.00,433
4.62,-6.22,-8.65,1023.00,1023.00,1023.00,1023.00,434
8.29,-8.63,-12.78,1023.00,1023.00,1023.00,1023.00,435
12.84,-11.60,-18.49,1023.00,1023.00,1023.00,1023.00,436
17.41,-13.60,-24.83,1023.00,1023.00,1023.00,1023.00,437
21.75,-13.98,-31.50,1023.00,1023.00,1023.00,1023.00,438
26.28,-12.68,-38.54,1023.00,1023.00,1023.00,1023.00,439
31.50,-9.70,-45.54,1021.00,1023.00,1023.00,994.00,440
37.78,-5.42,-51.19,1023.00,1023.00,1023.00,995.00,441
44.91,0.03,-55.55,1023.00,1023.00,1023.00,992.00,442
52.57,5.96,-59.71,1023.00,1023.00,1023.00,1001.00,443
60.37,12.22,-63.39,1023.00,1023.00,1023.00,994.00,444
67.61,19.11,-66.65,1023.00,1023.00,1023.00,996.00,445
74.85,26.72,-70.11,1023.00,1023.00,1023.00,1002.00,446
81.36,35.06,-74.12,1023.00,1023.00,1023.00,1023.00,447
85.35,43.12,-79.26,1023.00,1023.00,1023.00,1023.00,448
83.57,50.54,-84.77,1023.00,1023.00,1023.00,1023.00,449
37.79,123.43,-91.21,1023.00,1023.00,1023.00,1023.00,450
-27.71,118.78,-97.93,1016.00,1023.00,1023.00,1023.00,451
-28.64,115.72,-104.68,1023.00,1023.00,1023.00,1023.00,452
-24.18,113.94,-110.80,1023.00,1023.00,1023.00,1023.00,453
-18.84,112.95,-115.79,1023.00,1023.00,1023.00,1023.00,454
-17.59,112.27,-119.26,1023.00,1023.00,1023.00,1023.00,455
-17.71,111.72,-121.82,1023.00,1023.00,1023.00,1023.00,456
-16.24,111.40,-123.96,1023.00,1023.00,1023.00,1022.00,457
-14.58,110.97,-125.66,1023.00,1023.00,1023.00,1023.00,458
-14.74,110.53,-126.54,1023.00,1023.00,1023.00,1023.00,459
-12.60,110.26,-128.81,1023.00,1023.00,1023.00,1022.00,460
-9.50,110.18,-132.08,1023.00,1023.00,1023.00,1023.00,461
-9.42,109.88,-134.74,1023.00,1023.00,1023.00,981.00,462
-9.26,109.64,-136.22,1023.00,1001.00,1023.00,901.00,463
-7.83,109.51,-138.07,1023.00,958.00,917.00,823.00,464
-5.03,109.50,-140.34,1023.00,938.00,870.00,796.00,465
-4.31,109.42,-142.08,1023.00,950.00,881.00,791.00,466
-6.51,109.39,-143.61,1023.00,960.00,896.00,808.00,467
-7.12,109.65,-146.24,1023.00,874.00,896.00,774.00,468
-8.00,109.48,-149.99,1023.00,871.00,906.00,744.00,469
-8.48,109.44,-152.54,1023.00,870.00,902.00,745.00,470
-7.52,109.75,-155.13,1023.00,856.00,888.00,744.00,471
-7.61,109.68,-155.85,1023.00,864.00,896.00,747.00,472
-6.65,109.87,-156.84,1023.00,869.00,897.00,752.00,473
-6.63,109.83,-157.71,1023.00,870.00,925.00,756.00,474
-7.02,109.33,-157.33,1023.00,863.00,917.00,761.00,475
-4.49,109.60,-158.20,1023.00,870.00,915.00,774.00,476
-3.98,109.41,-158.96,1023.00,901.00,937.00,787.00,477
-3.84,109.18,-159.61,1023.00,939.00,930.00,809.00,478
-1.99,109.24,-160.66,1023.00,1020.00,930.00,872.00,479
-0.54,108.88,-160.79,1023.00,1023.00,941.00,999.00,480
-2.22,108.21,-160.00,1023.00,1023.00,1023.00,1023.00,481
-3.11,107.76,-158.79,1023.00,1023.00,1023.00,1023.00,482
-2.94,107.02,-156.04,1023.00,1023.00,1023.00,1023.00,483
-2.83,106.32,-154.17,1023.00,1023.00,1023.00,1023.00,484
-1.55,105.90,-154.54,1023.00,1023.00,1023.00,1023.00,485
-0.00,105.32,-155.25,1023.00,1023.00,1022.00,1023.00,486
0.04,104.78,-155.79,1022.00,1023.00,1023.00,1023.00,487
-0.06,104.81,-155.96,1023.00,1023.00,1023.00,1023.00,488
0.48,104.77,-157.48,1023.00,1023.00,1023.00,1023.00,489
-0.40,104.50,-158.42,1023.00,1023.00,1023.00,1023.00,490
-0.83,104.45,-159.18,1023.00,1023.00,1023.00,1023.00,491
0,1023.00,1023.00,1023.00,1023.00,1023.00,1023.00,491
-0.93,-1.90,-6.51,1023.00,1023.00,1023.00,1023.00,492
-0.93,-1.88,-6.30,1023.00,1023.00,1023.00,1023.00,493
-0.92,-1.85,-6.08,1022.00,1023.00,1023.00,1023.00,494
-0.95,-1.80,-5.91,1023.00,1023.00,1023.00,1023.00,495
-0.99,-1.76,-5.73,1023.00,1023.00,1023.00,1023.00,496
-0.98,-1.73,-5.51,1023.00,1023.00,1023.00,1023.00,497
-0.94,-1.71,-5.29,1023.00,1023.00,1023.00,1023.00,498
-0.81,-1.79,-5.15,1023.00,1023.00,1023.00,1023.00,499
-0.54,-2.00,-5.06,1023.00,1023.00,1023.00,1023.00,500
-0.04,-2.46,-5.08,1023.00,1023.00,1023.00,1023.00,501
0.69,-3.16,-5.30,1023.00,1023.00,1023.00,1023.00,502
1.53,-3.90,-6.45,1023.00,1023.00,1022.00,1022.00,503
3.48,-4.61,-9.11,1023.00,1023.00,1023.00,1023.00,504
7.02,-5.07,-12.40,1023.00,1023.00,1023.00,1023.00,505
11.74,-5.86,-15.70,1023.00,1023.00,1023.00,1022.00,506
16.91,-7.38,-20.37,1023.00,1023.00,1023.00,1023.00,507
21.99,-8.57,-26.50,1023.00,1023.00,1023.00,1023.00,508
26.64,-8.38,-32.20,1023.00,1022.00,1023.00,1023.00,509
31.53,-6.94,-37.18,1023.00,1023.00,1023.00,1023.00,510
36.96,-4.71,-42.13,1023.00,1023.00,1023.00,1023.00,511
42.90,-1.04,-47.10,1023.00,1023.00,1023.00,1023.00,512
49.18,3.81,-52.11,1023.00,1009.00,1023.00,1023.00,513
55.74,9.58,-57.48,1023.00,977.00,1023.00,974.00,514
62.13,15.91,-62.51,1023.00,959.00,1023.00,945.00,515
68.69,23.28,-66.82,1023.00,951.00,1023.00,944.00,516
74.64,30.95,-71.25,1023.00,948.00,1023.00,951.00,517
79.21,38.79,-75.85,1023.00,959.00,1023.00,979.00,518
79.17,46.33,-81.17,1023.00,964.00,1023.00,1023.00,519
64.68,53.32,-88.09,1019.00,1000.00,1023.00,1023.00,520
3.28,120.98,-95.80,1018.00,1023.00,1022.00,1023.00,521
-27.92,117.36,-102.10,1017.00,1023.00,1023.00,1023.00,522
-23.22,115.34,-106.11,1017.00,1023.00,1023.00,1023.00,523
-13.79,113.90,-108.85,1018.00,1023.00,1023.00,1023.00,524
-10.41,112.80,-110.96,1018.00,1023.00,1023.00,1023.00,525
-9.33,111.86,-112.30,1018.00,1023.00,1023.00,1023.00,526
-8.05,111.00,-113.04,1019.00,1023.00,1023.00,1023.00,527
-5.24,110.27,-114.22,1018.00,1023.00,1023.00,1023.00,528
-3.93,109.49,-116.06,1019.00,1023.00,1023.00,1022.00,529
-5.40,109.01,-117.09,1019.00,1023.00,1023.00,1023.00,530
-3.14,108.92,-118.06,1020.00,1023.00,1023.00,1023.00,531
0.87,108.66,-119.79,1018.00,1023.00,1023.00,1012.00,532
1.01,108.38,-121.73,1017.00,1023.00,1023.00,990.00,533
1.55,108.05,-122.88,1018.00,1023.00,989.00,896.00,534
2.17,107.70,-122.89,1018.00,986.00,950.00,884.00,535
2.11,107.45,-123.77,1018.00,992.00,922.00,850.00,536
4.05,107.39,-125.77,1017.00,921.00,903.00,835.00,537
2.81,107.22,-127.13,1019.00,895.00,943.00,787.00,538
1.52,107.01,-128.00,1018.00,857.00,894.00,771.00,539
1.88,107.16,-129.57,1018.00,872.00,884.00,738.00,540
0.07,106.86,-132.23,1017.00,866.00,878.00,736.00,541
-0.78,106.64,-135.27,1018.00,858.00,896.00,744.00,542
-1.78,106.48,-137.45,1018.00,847.00,883.00,754.00,543
-2.04,106.28,-138.87,1017.00,852.00,896.00,770.00,544
-0.85,106.37,-140.89,1019.00,855.00,903.00,773.00,545
-1.37,106.00,-141.91,1018.00,856.00,909.00,767.00,546
-0.90,105.77,-142.41,1018.00,866.00,909.00,781.00,547
-0.75,105.77,-144.49,1018.00,907.00,906.00,812.00,548
-1.85,105.68,-145.95,1018.00,958.00,926.00,834.00,549
-2.36,105.70,-148.31,1023.00,1003.00,980.00,853.00,550
-2.80,106.04,-152.94,1023.00,1004.00,971.00,906.00,551
-2.95,106.34,-155.53,1023.00,1023.00,1023.00,1023.00,552
-2.27,106.23,-155.18,1023.00,1023.00,1022.00,1023.00,553
-2.34,106.13,-153.65,1023.00,1023.00,1023.00,1023.00,554
-2.69,106.06,-154.93,1023.00,1023.00,1023.00,1023.00,555
-2.88,105.88,-157.30,1022.00,1023.00,1023.00,1023.00,556
-2.26,105.37,-159.04,1023.00,1023.00,1023.00,1023.00,557
-3.32,104.91,-160.51,1023.00,1023.00,1023.00,982.00,558
-3.63,104.82,-161.25,1023.00,1023.00,1023.00,1023.00,559
-3.13,104.84,-163.08,1023.00,1023.00,1023.00,1023.00,560
-3.92,104.72,-164.56,1023.00,1023.00,1023.00,1023.00,561
-0.28,-2.38,-7.34,1023.00,1023.00,1023.00,1023.00,562
-0.27,-2.35,-7.09,1023.00,1023.00,1023.00,1023.00,563
-0.25,-2.31,-6.87,1023.00,1023.00,1023.00,1023.00,564
-0.22,-2.29,-6.67,1023.00,1023.00,1023.00,1023.00,565
-0.16,-2.28,-6.47,1023.00,1023.00,1023.00,1023.00,566
0.04,-2.42,-6.36,1023.00,1023.00,1023.00,1023.00,567
0.34,-2.59,-6.12,1023.00,1023.00,1023.00,1023.00,568
0.73,-3.03,-6.28,1023.00,1023.00,1023.00,1023.00,569
1.18,-3.63,-7.02,1023.00,1023.00,1023.00,1023.00,570
1.70,-4.26,-8.32,1023.00,1023.00,1023.00,1023.00,571
2.62,-5.21,-10.30,1023.00,1023.00,1023.00,1023.00,572
4.70,-6.44,-12.47,1023.00,1023.00,1023.00,1023.00,573
7.91,-7.95,-15.26,1023.00,1023.00,1023.00,1023.00,574
12.14,-9.52,-18.18,1023.00,1023.00,1023.00,1023.00,575
17.14,-11.03,-21.55,1023.00,1023.00,1023.00,1023.00,576
22.28,-12.47,-26.31,1023.00,1023.00,1023.00,1023.00,577
27.38,-13.05,-32.37,1023.00,1023.00,1023.00,1023.00,578
32.72,-12.34,-39.85,1023.00,1023.00,1023.00,1023.00,579
38.64,-9.59,-47.64,1023.00,1023.00,1023.00,1023.00,580
44.83,-4.49,-53.89,1023.00,1023.00,1023.00,991.00,581
51.03,2.04,-58.73,1023.00,1023.00,1023.00,991.00,582
56.75,9.49,-62.11,1023.00,1023.00,1023.00,992.00,583
62.08,17.43,-65.11,1023.00,1023.00,1023.00,1023.00,584
67.21,25.70,-68.16,1023.00,1023.00,1023.00,1023.00,585
71.92,36.79,-73.23,1023.00,1023.00,1023.00,1023.00,586
73.10,44.82,-77.80,1023.00,1023.00,1023.00,1023.00,587
71.24,52.41,-83.15,1023.00,1023.00,1023.00,1023.00,588
58.57,121.06,-90.11,1018.00,1023.00,1023.00,1023.00,589
30.01,116.19,-98.96,1018.00,1023.00,1023.00,1023.00,590
1.16,112.70,-108.81,1018.00,1023.00,1023.00,1023.00,591
-13.00,110.92,-116.38,1018.00,1023.00,1023.00,1023.00,592
-8.61,110.54,-120.62,1018.00,1023.00,1023.00,1022.00,593
-1.06,110.33,-123.34,1018.00,1023.00,1023.00,1023.00,594
-0.88,109.89,-126.03,1018.00,1023.00,1023.00,1023.00,595
-3.56,109.50,-128.45,1018.00,1023.00,1023.00,1023.00,596
-4.57,109.11,-130.07,1019.00,1023.00,1022.00,1022.00,597
-4.74,108.68,-130.89,1018.00,1023.00,1023.00,1023.00,598
-4.55,108.47,-131.21,1019.00,1023.00,1022.00,1023.00,599
-4.02,108.25,-131.98,1018.00,1023.00,1023.00,1023.00,600
-3.28,107.92,-134.43,1019.00,1023.00,1023.00,1023.00,601
-3.24,107.72,-137.26,1017.00,1023.00,1023.00,1023.00,602
-1.83,107.80,-139.27,1018.00,1023.00,1023.00,1023.00,603
-0.70,107.95,-140.91,1018.00,1023.00,1023.00,1005.00,604
-0.44,107.88,-142.43,1018.00,1003.00,1023.00,965.00,605
1.71,108.03,-144.42,1017.00,979.00,1004.00,846.00,606
2.92,108.12,-146.33,1019.00,939.00,940.00,777.00,607
2.97,108.10,-148.28,1017.00,946.00,916.00,765.00,608
2.42,108.26,-151.75,1018.00,916.00,901.00,746.00,609
0.08,108.24,-154.94,1018.00,856.00,927.00,743.00,610
-0.82,108.08,-156.33,1019.00,844.00,952.00,743.00,611
0.61,108.24,-157.59,1017.00,854.00,945.00,750.00,612
0.98,108.18,-158.97,1018.00,852.00,962.00,755.00,613
0.57,108.07,-160.51,1018.00,856.00,966.00,749.00,614
0.53,108.12,-161.80,1018.00,861.00,965.00,760.00,615
0.91,107.98,-162.49,1018.00,872.00,966.00,761.00,616
1.93,107.76,-162.19,1018.00,864.00,967.00,760.00,617
3.50,107.83,-162.56,1018.00,878.00,965.00,761.00,618
3.33,107.62,-163.04,1017.00,886.00,965.00,763.00,619
3.99,107.39,-162.93,1018.00,910.00,955.00,788.00,620
5.37,107.44,-163.15,1023.00,986.00,952.00,827.00,621
5.23,107.21,-162.91,1023.00,1023.00,962.00,918.00,622
2.63,106.47,-163.40,1023.00,1023.00,1012.00,1022.00,623
0.99,106.13,-163.90,1023.00,1023.00,1023.00,1023.00,624
2.36,105.88,-162.94,1023.00,1023.00,1023.00,1023.00,625
5.54,105.38,-159.80,1023.00,1023.00,1023.00,1023.00,626
7.75,104.88,-157.78,1023.00,1023.00,1023.00,1023.00,627
8.34,104.33,-157.91,1023.00,1023.00,1023.00,1022.00,628
8.72,103.67,-159.25,1023.00,1023.00,1023.00,1023.00,629
10.48,102.97,-159.60,1023.00,1013.00,1023.00,1023.00,630
11.72,102.51,-158.62,1023.00,1013.00,1023.00,1023.00,631
1.28,-2.04,-8.92,1023.00,1023.00,1023.00,1023.00,632
1.28,-2.01,-8.65,1023.00,1023.00,1023.00,1022.00,633
1.30,-1.99,-8.43,1023.00,1023.00,1023.00,1023.00,634
1.31,-1.98,-8.21,1022.00,1023.00,1023.00,1023.00,635
1.33,-1.96,-7.95,1022.00,1023.00,1023.00,1023.00,636
1.37,-1.94,-7.73,1023.00,1023.00,1023.00,1023.00,637
1.42,-1.94,-7.52,1023.00,1023.00,1023.00,1023.00,638
1.58,-1.97,-7.27,1023.00,1023.00,1023.00,1023.00,639
1.94,-2.19,-7.16,1023.00,1023.00,1023.00,1023.00,640
2.53,-2.76,-7.23,1023.00,1023.00,1023.00,1023.00,641
3.36,-3.75,-7.72,1023.00,1023.00,1023.00,1023.00,642
4.95,-5.09,-9.34,1023.00,1023.00,1023.00,1023.00,643
7.07,-6.91,-13.53,1023.00,1023.00,1023.00,1023.00,644
8.78,-9.16,-18.95,1023.00,1023.00,1023.00,1023.00,645
10.71,-10.99,-22.74,1023.00,1023.00,1023.00,1023.00,646
13.83,-12.55,-25.17,1023.00,1023.00,1023.00,1023.00,647
18.26,-13.23,-28.59,1023.00,1023.00,1023.00,1023.00,648
23.53,-12.96,-34.04,1023.00,1023.00,1023.00,1023.00,649
29.82,-11.35,-41.04,1023.00,1023.00,1023.00,1023.00,650
36.88,-8.07,-48.45,1023.00,1022.00,1023.00,1023.00,651
44.17,-3.08,-54.97,1022.00,1023.00,1023.00,1023.00,652
51.00,3.11,-60.12,1023.00,1023.00,1023.00,1023.00,653
57.70,10.62,-64.56,1023.00,1023.00,1023.00,1023.00,654
63.25,18.52,-68.28,1023.00,1023.00,1023.00,1023.00,655
67.65,26.48,-71.12,1023.00,1023.00,1023.00,1023.00,656
71.64,34.43,-74.19,1023.00,1023.00,1023.00,1023.00,657
73.86,42.22,-78.31,1018.00,1023.00,1023.00,1023.00,658
72.49,49.87,-83.37,1019.00,1023.00,1023.00,1023.00,659
59.82,56.25,-89.26,1017.00,1023.00,1023.00,1023.00,660
27.94,119.16,-95.33,1017.00,1023.00,1022.00,1022.00,661
10.02,116.07,-100.18,1017.00,1023.00,1023.00,1023.00,662
11.28,114.31,-103.78,1017.00,1023.00,1023.00,1023.00,663
9.99,112.98,-108.09,1018.00,1022.00,1023.00,1023.00,664
6.23,111.88,-112.46,1017.00,1023.00,1023.00,1023.00,665
2.32,110.88,-115.49,1018.00,1023.00,1023.00,1023.00,666
0.23,110.08,-117.33,1017.00,1023.00,1023.00,1023.00,667
1.32,109.47,-118.43,1018.00,1023.00,1023.00,1022.00,668
2.46,108.94,-118.57,1018.00,1023.00,1023.00,1023.00,669
1.62,108.39,-118.22,1023.00,1023.00,1023.00,1023.00,670
2.41,108.30,-118.67,1023.00,1023.00,1023.00,1022.00,671
2.89,108.14,-120.40,1023.00,1023.00,1023.00,1023.00,672
4.52,108.06,-121.82,1023.00,1023.00,1023.00,1023.00,673
5.11,107.82,-123.15,1023.00,1022.00,1023.00,1002.00,674
4.55,107.46,-124.85,1023.00,1013.00,1023.00,939.00,675
4.38,107.28,-126.81,1018.00,964.00,989.00,841.00,676
6.35,107.24,-128.92,1017.00,942.00,879.00,779.00,677
7.96,107.07,-130.83,1018.00,963.00,864.00,773.00,678
7.92,106.92,-133.19,1018.00,967.00,887.00,818.00,679
7.82,106.86,-135.70,1017.00,906.00,904.00,826.00,680
7.79,106.74,-137.68,1018.00,900.00,915.00,804.00,681
10.29,106.72,-138.54,1017.00,896.00,905.00,811.00,682
11.21,106.47,-139.27,1017.00,887.00,905.00,814.00,683
11.31,106.26,-140.66,1017.00,897.00,904.00,813.00,684
12.50,106.17,-141.85,1017.00,891.00,926.00,809.00,685
14.21,105.83,-142.06,1018.00,893.00,930.00,828.00,686
14.82,105.56,-142.66,1023.00,902.00,931.00,834.00,687
14.45,105.52,-144.47,1023.00,908.00,931.00,844.00,688
13.42,105.37,-146.06,1023.00,929.00,930.00,878.00,689
13.06,105.53,-148.27,1023.00,1002.00,928.00,913.00,690
13.12,105.86,-151.11,1023.00,1023.00,940.00,1020.00,691
10.93,105.56,-152.59,1023.00,1023.00,1017.00,1023.00,692
10.77,105.46,-151.91,1023.00,1023.00,1023.00,1023.00,693
13.05,104.97,-148.46,1023.00,1023.00,1023.00,1023.00,694
15.60,103.96,-144.73,1022.00,1023.00,1023.00,1023.00,695
15.42,103.22,-144.23,1023.00,1023.00,1023.00,1023.00,696
16.59,102.89,-143.76,1023.00,1023.00,1023.00,1023.00,697
19.30,102.37,-144.41,1023.00,1012.00,1023.00,1023.00,698
20.72,102.09,-143.72,1023.00,1011.00,1023.00,1022.00,699
20.82,101.80,-143.78,1023.00,1010.00,1023.00,1023.00,700
20.35,101.53,-144.61,1023.00,1011.00,1023.00,1023.00,701
2.15,-1.59,-9.58,1022.00,1023.00,1023.00,1023.00,702
2.15,-1.56,-9.31,1023.00,1023.00,1023.00,1023.00,703
2.13,-1.54,-9.05,1023.00,1023.00,1023.00,1023.00,704
2.10,-1.52,-8.81,1023.00,1023.00,1023.00,1023.00,705
2.13,-1.51,-8.55,1023.00,1023.00,1023.00,1023.00,706
2.27,-1.56,-8.37,1023.00,1023.00,1023.00,1023.00,707
2.56,-1.81,-8.23,1023.00,1023.00,1023.00,1023.00,708
3.11,-2.34,-8.49,1023.00,1023.00,1023.00,1023.00,709
3.98,-2.79,-9.09,1023.00,1023.00,1023.00,1023.00,710
5.34,-2.79,-9.94,1023.00,1023.00,1023.00,1023.00,711
8.34,-2.94,-11.11,1023.00,1023.00,1023.00,1023.00,712
12.57,-3.77,-12.72,1023.00,1023.00,1023.00,1022.00,713
17.16,-5.04,-14.66,1023.00,1023.00,1023.00,1023.00,714
21.80,-6.07,-17.48,1023.00,1023.00,1023.00,1023.00,715
26.09,-7.23,-22.49,1023.00,1023.00,1023.00,1023.00,716
29.86,-8.01,-29.18,1023.00,1022.00,1023.00,1023.00,717
33.54,-7.70,-35.68,1023.00,1023.00,1023.00,1023.00,718
38.38,-5.48,-41.48,1023.00,948.00,1023.00,1023.00,719
44.61,-1.16,-46.35,1023.00,896.00,1023.00,917.00,720
51.45,4.72,-50.89,1023.00,877.00,1023.00,896.00,721
58.00,11.24,-55.42,1023.00,892.00,1023.00,903.00,722
64.71,18.55,-59.56,1023.00,931.00,1023.00,917.00,723
71.29,26.24,-63.37,1023.00,954.00,1023.00,942.00,724
77.65,34.45,-66.91,1023.00,968.00,1023.00,985.00,725
83.22,42.76,-71.11,1023.00,988.00,1023.00,1023.00,726
87.92,50.62,-76.18,1023.00,1023.00,1023.00,1023.00,727
89.69,57.36,-81.40,1023.00,1023.00,1023.00,1023.00,728
79.91,62.61,-87.01,1018.00,1023.00,1023.00,1023.00,729
50.16,113.29,-92.03,1018.00,1023.00,1023.00,1023.00,730
21.52,110.72,-96.95,1023.00,1023.00,1023.00,1023.00,731
21.71,109.24,-101.20,1023.00,1023.00,1023.00,1023.00,732
20.23,108.08,-104.69,1023.00,1023.00,1023.00,1023.00,733
13.66,107.25,-108.60,1023.00,1023.00,1023.00,1023.00,734
9.87,106.67,-112.68,1023.00,1023.00,1023.00,1023.00,735
9.63,106.00,-114.94,1023.00,1023.00,1023.00,1023.00,736
9.92,105.58,-116.18,1023.00,1023.00,1023.00,1022.00,737
10.46,105.17,-115.20,1023.00,1023.00,1023.00,1023.00,738
10.91,104.82,-113.81,1023.00,1023.00,1023.00,1023.00,739
13.06,104.75,-114.65,1018.00,1023.00,1023.00,1023.00,740
15.92,104.45,-115.77,1018.00,1023.00,1023.00,1001.00,741
15.72,104.19,-116.71,1017.00,973.00,954.00,878.00,742
14.72,104.02,-117.40,1018.00,953.00,904.00,783.00,743
14.95,103.98,-118.41,1016.00,903.00,889.00,743.00,744
17.59,103.89,-119.53,1018.00,887.00,895.00,740.00,745
17.81,103.94,-118.75,1018.00,874.00,923.00,763.00,746
21.08,104.07,-119.03,1017.00,877.00,928.00,739.00,747
22.48,103.95,-121.41,1018.00,865.00,911.00,755.00,748
19.06,103.71,-122.74,1017.00,865.00,927.00,769.00,749
17.18,103.69,-124.41,1018.00,883.00,927.00,768.00,750
17.62,103.57,-127.76,1016.00,891.00,935.00,769.00,751
16.99,103.19,-128.67,1023.00,880.00,935.00,772.00,752
17.29,103.08,-129.65,1023.00,877.00,929.00,787.00,753
17.99,103.08,-132.39,1023.00,889.00,936.00,809.00,754
17.01,102.84,-134.45,1023.00,963.00,960.00,827.00,755
16.04,102.77,-137.15,1023.00,987.00,956.00,876.00,756
14.65,102.89,-141.79,1023.00,1023.00,934.00,927.00,757
9.32,102.66,-147.69,1023.00,1023.00,962.00,1023.00,758
6.66,102.96,-151.18,1023.00,1023.00,996.00,1022.00,759
8.00,102.97,-153.42,1023.00,1023.00,1023.00,1023.00,760
7.99,102.35,-150.44,1023.00,1023.00,1023.00,1023.00,761
7.19,101.78,-147.77,1023.00,1023.00,1023.00,1023.00,762
9.09,101.27,-148.33,1023.00,1023.00,1023.00,1023.00,763
9.84,100.81,-149.03,1023.00,1023.00,1023.00,1023.00,764
12.75,100.84,-148.13,1023.00,1023.00,1022.00,1023.00,765
12.45,100.66,-149.16,1022.00,1023.00,1023.00,1023.00,766
10.94,100.42,-149.35,1023.00,1023.00,1023.00,1023.00,767
12.23,100.54,-150.07,1023.00,1023.00,1023.00,1023.00,768
13.94,100.52,-151.26,1023.00,1023.00,1023.00,1023.00,769
13.85,100.39,-151.72,1023.00,1023.00,1023.00,1023.00,770
13.67,100.42,-152.47,1023.00,1023.00,1022.00,1023.00,771
1.54,-2.33,-3.20,1023.00,1023.00,1023.00,1023.00,772
1.53,-2.33,-3.06,1023.00,1023.00,1023.00,1023.00,773
1.54,-2.32,-2.92,1023.00,1023.00,1023.00,1023.00,774
1.56,-2.31,-2.79,1023.00,1023.00,1023.00,1023.00,775
1.62,-2.39,-2.70,1023.00,1023.00,1023.00,1023.00,776
1.86,-2.68,-2.59,1023.00,1023.00,1023.00,1023.00,777
2.20,-3.33,-2.69,1023.00,1023.00,1023.00,1023.00,778
2.59,-4.36,-2.78,1023.00,1023.00,1023.00,1023.00,779
3.08,-6.22,-2.68,1023.00,1023.00,1023.00,1023.00,780
3.94,-8.40,-2.28,1023.00,1023.00,1022.00,1023.00,781
5.81,-10.27,-1.79,1023.00,1023.00,1023.00,1023.00,782
8.89,-12.69,-2.28,1023.00,1023.00,1023.00,1023.00,783
13.01,-16.63,-5.11,1023.00,1023.00,1023.00,1023.00,784
17.85,-21.05,-10.94,1023.00,1023.00,1023.00,1023.00,785
23.28,-24.54,-19.41,1023.00,1023.00,1022.00,1023.00,786
30.07,-25.63,-28.79,1023.00,1023.00,1023.00,1023.00,787
38.61,-23.16,-37.02,1023.00,1023.00,1023.00,1023.00,788
48.43,-16.91,-42.79,1023.00,1023.00,1023.00,1023.00,789
57.68,-8.63,-47.56,1023.00,1004.00,1023.00,1023.00,790
65.38,1.10,-51.43,1023.00,1023.00,1023.00,1023.00,791
71.71,11.75,-54.66,1023.00,1023.00,1023.00,1023.00,792
77.25,22.87,-58.59,1023.00,1023.00,1023.00,1023.00,793
82.42,33.22,-63.30,1023.00,1023.00,1023.00,1023.00,794
